Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1983,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,60.1738043627702
Sri Lanka,LKA,1982,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,60.6650008271155
Sri Lanka,LKA,1981,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,61.1284409094115
Sri Lanka,LKA,1980,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,61.6250458305869
Sri Lanka,LKA,1979,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,62.1938352919176
Sri Lanka,LKA,1978,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,62.824706444849
Sri Lanka,LKA,1977,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,63.5996200533656
Sri Lanka,LKA,1976,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,64.5104343149537
Sri Lanka,LKA,1975,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,65.5476412006497
Sri Lanka,LKA,1974,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,66.7150768642928
Sri Lanka,LKA,1973,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,67.8713136227044
Sri Lanka,LKA,1972,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,68.8606559760605
Sri Lanka,LKA,1971,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,69.6597677724692
Sri Lanka,LKA,1970,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,70.341874551341
Sri Lanka,LKA,1969,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,70.979127123496
Sri Lanka,LKA,1968,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,71.5640832918934
Sri Lanka,LKA,1967,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,72.0599869369689
Sri Lanka,LKA,1966,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,72.500536626115
Sri Lanka,LKA,1965,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,72.8543723072557
Sri Lanka,LKA,1964,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,73.1066204865274
Sri Lanka,LKA,1963,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,73.4790130232849
Sri Lanka,LKA,1962,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,74.0289355709508
Sri Lanka,LKA,1961,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,74.505449135732
Sri Lanka,LKA,1960,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,74.7311618822029
Sri Lanka,LKA,2023,Population growth (annual %),SP.POP.GROW,-0.651320770103285
Sri Lanka,LKA,2022,Population growth (annual %),SP.POP.GROW,0.112772639779474
Sri Lanka,LKA,2021,Population growth (annual %),SP.POP.GROW,1.07544995696428
Sri Lanka,LKA,2020,Population growth (annual %),SP.POP.GROW,0.530626559530355
Sri Lanka,LKA,2019,Population growth (annual %),SP.POP.GROW,0.611875945764341
Sri Lanka,LKA,2018,Population growth (annual %),SP.POP.GROW,1.04839295829763
Sri Lanka,LKA,2017,Population growth (annual %),SP.POP.GROW,1.1019266072082
Sri Lanka,LKA,2016,Population growth (annual %),SP.POP.GROW,1.13327749793807
Sri Lanka,LKA,2015,Population growth (annual %),SP.POP.GROW,0.91981102654886
Sri Lanka,LKA,2014,Population growth (annual %),SP.POP.GROW,0.933207942647201
Sri Lanka,LKA,2013,Population growth (annual %),SP.POP.GROW,-2.79968273298027
Sri Lanka,LKA,2012,Population growth (annual %),SP.POP.GROW,0.760628047767682
Sri Lanka,LKA,2011,Population growth (annual %),SP.POP.GROW,0.620507027958285
Sri Lanka,LKA,2010,Population growth (annual %),SP.POP.GROW,0.589181271319281
Sri Lanka,LKA,2009,Population growth (annual %),SP.POP.GROW,0.614014271918797
Sri Lanka,LKA,2008,Population growth (annual %),SP.POP.GROW,0.665501489405385
Sri Lanka,LKA,2007,Population growth (annual %),SP.POP.GROW,0.686177993870037
Sri Lanka,LKA,2006,Population growth (annual %),SP.POP.GROW,0.669909171598541
Sri Lanka,LKA,2005,Population growth (annual %),SP.POP.GROW,0.639733163202014
Sri Lanka,LKA,2004,Population growth (annual %),SP.POP.GROW,0.679757715006083
Sri Lanka,LKA,2003,Population growth (annual %),SP.POP.GROW,0.733298046863635
Sri Lanka,LKA,2002,Population growth (annual %),SP.POP.GROW,1.04243651089033
Sri Lanka,LKA,2001,Population growth (annual %),SP.POP.GROW,1.58029006941291
Sri Lanka,LKA,2000,Population growth (annual %),SP.POP.GROW,1.82192893868799
Sri Lanka,LKA,1999,Population growth (annual %),SP.POP.GROW,1.85791802193191
Sri Lanka,LKA,1998,Population growth (annual %),SP.POP.GROW,1.88802201260991
Sri Lanka,LKA,1997,Population growth (annual %),SP.POP.GROW,1.89854362715713
Sri Lanka,LKA,1996,Population growth (annual %),SP.POP.GROW,1.92257845082404
Sri Lanka,LKA,1995,Population growth (annual %),SP.POP.GROW,1.65501088509534
Sri Lanka,LKA,1994,Population growth (annual %),SP.POP.GROW,1.45683441097245
Sri Lanka,LKA,1993,Population growth (annual %),SP.POP.GROW,1.69784789442256
Sri Lanka,LKA,1992,Population growth (annual %),SP.POP.GROW,1.58927250831319
Sri Lanka,LKA,1991,Population growth (annual %),SP.POP.GROW,0.748734482407864
Sri Lanka,LKA,1990,Population growth (annual %),SP.POP.GROW,0.637411760252378
Sri Lanka,LKA,1989,Population growth (annual %),SP.POP.GROW,1.05136034659287
Sri Lanka,LKA,1988,Population growth (annual %),SP.POP.GROW,1.01294194595377
Sri Lanka,LKA,1987,Population growth (annual %),SP.POP.GROW,1.17115205994745
Sri Lanka,LKA,1986,Population growth (annual %),SP.POP.GROW,1.19649419220381
Sri Lanka,LKA,1985,Population growth (annual %),SP.POP.GROW,0.660261572342523
Sri Lanka,LKA,1984,Population growth (annual %),SP.POP.GROW,0.344242145520742
Sri Lanka,LKA,1983,Population growth (annual %),SP.POP.GROW,0.666511330978769
Sri Lanka,LKA,1982,Population growth (annual %),SP.POP.GROW,1.2318533776583
Sri Lanka,LKA,1981,Population growth (annual %),SP.POP.GROW,1.67925101560856
Sri Lanka,LKA,1980,Population growth (annual %),SP.POP.GROW,1.82391733574432
Sri Lanka,LKA,1979,Population growth (annual %),SP.POP.GROW,1.86567132850764
Sri Lanka,LKA,1978,Population growth (annual %),SP.POP.GROW,1.83899122278722
Sri Lanka,LKA,1977,Population growth (annual %),SP.POP.GROW,1.81431192980305
Sri Lanka,LKA,1976,Population growth (annual %),SP.POP.GROW,1.81229438316652
Sri Lanka,LKA,1975,Population growth (annual %),SP.POP.GROW,1.81195742093226
Sri Lanka,LKA,1974,Population growth (annual %),SP.POP.GROW,1.8567729541151
Sri Lanka,LKA,1973,Population growth (annual %),SP.POP.GROW,1.94602061213073
Sri Lanka,LKA,1972,Population growth (annual %),SP.POP.GROW,2.02912078599148
Sri Lanka,LKA,1971,Population growth (annual %),SP.POP.GROW,2.13220998361039
Sri Lanka,LKA,1970,Population growth (annual %),SP.POP.GROW,2.24899285825847
Sri Lanka,LKA,1969,Population growth (annual %),SP.POP.GROW,2.33922777058424
Sri Lanka,LKA,1968,Population growth (annual %),SP.POP.GROW,2.40390138208222
Sri Lanka,LKA,1967,Population growth (annual %),SP.POP.GROW,2.41517775850964
Sri Lanka,LKA,1966,Population growth (annual %),SP.POP.GROW,2.41597464184751
Sri Lanka,LKA,1965,Population growth (annual %),SP.POP.GROW,2.44391928516342
Sri Lanka,LKA,1964,Population growth (annual %),SP.POP.GROW,2.45500391259614
Sri Lanka,LKA,1963,Population growth (annual %),SP.POP.GROW,2.44706226942492
Sri Lanka,LKA,1962,Population growth (annual %),SP.POP.GROW,2.43868258271047
Sri Lanka,LKA,1961,Population growth (annual %),SP.POP.GROW,2.43338940773861
Sri Lanka,LKA,2023,"Population, total",SP.POP.TOTL,22037000
Sri Lanka,LKA,2022,"Population, total",SP.POP.TOTL,22181000
Sri Lanka,LKA,2021,"Population, total",SP.POP.TOTL,22156000
Sri Lanka,LKA,2020,"Population, total",SP.POP.TOTL,21919000
Sri Lanka,LKA,2019,"Population, total",SP.POP.TOTL,21803000
Sri Lanka,LKA,2018,"Population, total",SP.POP.TOTL,21670000
Sri Lanka,LKA,2017,"Population, total",SP.POP.TOTL,21444000
Sri Lanka,LKA,2016,"Population, total",SP.POP.TOTL,21209000
Sri Lanka,LKA,2015,"Population, total",SP.POP.TOTL,20970000
Sri Lanka,LKA,2014,"Population, total",SP.POP.TOTL,20778000
Sri Lanka,LKA,2013,"Population, total",SP.POP.TOTL,20585000
Sri Lanka,LKA,2012,"Population, total",SP.POP.TOTL,21169458
Sri Lanka,LKA,2011,"Population, total",SP.POP.TOTL,21009048
Sri Lanka,LKA,2010,"Population, total",SP.POP.TOTL,20879089
Sri Lanka,LKA,2009,"Population, total",SP.POP.TOTL,20756435
Sri Lanka,LKA,2008,"Population, total",SP.POP.TOTL,20629378
Sri Lanka,LKA,2007,"Population, total",SP.POP.TOTL,20492545
Sri Lanka,LKA,2006,"Population, total",SP.POP.TOTL,20352411
Sri Lanka,LKA,2005,"Population, total",SP.POP.TOTL,20216524
Sri Lanka,LKA,2004,"Population, total",SP.POP.TOTL,20087605
Sri Lanka,LKA,2003,"Population, total",SP.POP.TOTL,19951521
Sri Lanka,LKA,2002,"Population, total",SP.POP.TOTL,19805752
Sri Lanka,LKA,2001,"Population, total",SP.POP.TOTL,19600362
Sri Lanka,LKA,2000,"Population, total",SP.POP.TOTL,19293054
Sri Lanka,LKA,1999,"Population, total",SP.POP.TOTL,18944731
Sri Lanka,LKA,1998,"Population, total",SP.POP.TOTL,18596003
Sri Lanka,LKA,1997,"Population, total",SP.POP.TOTL,18248200
Sri Lanka,LKA,1996,"Population, total",SP.POP.TOTL,17905018
Sri Lanka,LKA,1995,"Population, total",SP.POP.TOTL,17564068
Sri Lanka,LKA,1994,"Population, total",SP.POP.TOTL,17275773
Sri Lanka,LKA,1993,"Population, total",SP.POP.TOTL,17025918
Sri Lanka,LKA,1992,"Population, total",SP.POP.TOTL,16739284
Sri Lanka,LKA,1991,"Population, total",SP.POP.TOTL,16475354
Sri Lanka,LKA,1990,"Population, total",SP.POP.TOTL,16352458
Sri Lanka,LKA,1989,"Population, total",SP.POP.TOTL,16248557
Sri Lanka,LKA,1988,"Population, total",SP.POP.TOTL,16078621
Sri Lanka,LKA,1987,"Population, total",SP.POP.TOTL,15916576
Sri Lanka,LKA,1986,"Population, total",SP.POP.TOTL,15731256
Sri Lanka,LKA,1985,"Population, total",SP.POP.TOTL,15544154
Sri Lanka,LKA,1984,"Population, total",SP.POP.TOTL,15441860
Sri Lanka,LKA,1983,"Population, total",SP.POP.TOTL,15388794
Sri Lanka,LKA,1982,"Population, total",SP.POP.TOTL,15286567
Sri Lanka,LKA,1981,"Population, total",SP.POP.TOTL,15099414
Sri Lanka,LKA,1980,"Population, total",SP.POP.TOTL,14847974
Sri Lanka,LKA,1979,"Population, total",SP.POP.TOTL,14579614
Sri Lanka,LKA,1978,"Population, total",SP.POP.TOTL,14310128
Sri Lanka,LKA,1977,"Population, total",SP.POP.TOTL,14049371
Sri Lanka,LKA,1976,"Population, total",SP.POP.TOTL,13796770
Sri Lanka,LKA,1975,"Population, total",SP.POP.TOTL,13548984
Sri Lanka,LKA,1974,"Population, total",SP.POP.TOTL,13305693
Sri Lanka,LKA,1973,"Population, total",SP.POP.TOTL,13060916
Sri Lanka,LKA,1972,"Population, total",SP.POP.TOTL,12809205
Sri Lanka,LKA,1971,"Population, total",SP.POP.TOTL,12551910
Sri Lanka,LKA,1970,"Population, total",SP.POP.TOTL,12287110
Sri Lanka,LKA,1969,"Population, total",SP.POP.TOTL,12013858
Sri Lanka,LKA,1968,"Population, total",SP.POP.TOTL,11736088
Sri Lanka,LKA,1967,"Population, total",SP.POP.TOTL,11457328
Sri Lanka,LKA,1966,"Population, total",SP.POP.TOTL,11183928
Sri Lanka,LKA,1965,"Population, total",SP.POP.TOTL,10916965
Sri Lanka,LKA,1964,"Population, total",SP.POP.TOTL,10653397
Sri Lanka,LKA,1963,"Population, total",SP.POP.TOTL,10395040
Sri Lanka,LKA,1962,"Population, total",SP.POP.TOTL,10143754
Sri Lanka,LKA,1961,"Population, total",SP.POP.TOTL,9899372
Sri Lanka,LKA,1960,"Population, total",SP.POP.TOTL,9661389
Sri Lanka,LKA,2023,"Population, female",SP.POP.TOTL.FE.IN,11373412
Sri Lanka,LKA,2022,"Population, female",SP.POP.TOTL.FE.IN,11445125
Sri Lanka,LKA,2021,"Population, female",SP.POP.TOTL.FE.IN,11429255
Sri Lanka,LKA,2020,"Population, female",SP.POP.TOTL.FE.IN,11304243
Sri Lanka,LKA,2019,"Population, female",SP.POP.TOTL.FE.IN,11242045
Sri Lanka,LKA,2018,"Population, female",SP.POP.TOTL.FE.IN,11170638
Sri Lanka,LKA,2017,"Population, female",SP.POP.TOTL.FE.IN,11050949
Sri Lanka,LKA,2016,"Population, female",SP.POP.TOTL.FE.IN,10926762
Sri Lanka,LKA,2015,"Population, female",SP.POP.TOTL.FE.IN,10800570
Sri Lanka,LKA,2014,"Population, female",SP.POP.TOTL.FE.IN,10698581
Sri Lanka,LKA,2013,"Population, female",SP.POP.TOTL.FE.IN,10596380
Sri Lanka,LKA,2012,"Population, female",SP.POP.TOTL.FE.IN,10894417
Sri Lanka,LKA,2011,"Population, female",SP.POP.TOTL.FE.IN,10799994
Sri Lanka,LKA,2010,"Population, female",SP.POP.TOTL.FE.IN,10710896
Sri Lanka,LKA,2009,"Population, female",SP.POP.TOTL.FE.IN,10622449
Sri Lanka,LKA,2008,"Population, female",SP.POP.TOTL.FE.IN,10531352
Sri Lanka,LKA,2007,"Population, female",SP.POP.TOTL.FE.IN,10437686
Sri Lanka,LKA,2006,"Population, female",SP.POP.TOTL.FE.IN,10344264
Sri Lanka,LKA,2005,"Population, female",SP.POP.TOTL.FE.IN,10254513
Sri Lanka,LKA,2004,"Population, female",SP.POP.TOTL.FE.IN,10169173
Sri Lanka,LKA,2003,"Population, female",SP.POP.TOTL.FE.IN,10079929
Sri Lanka,LKA,2002,"Population, female",SP.POP.TOTL.FE.IN,9985021
Sri Lanka,LKA,2001,"Population, female",SP.POP.TOTL.FE.IN,9863354
Sri Lanka,LKA,2000,"Population, female",SP.POP.TOTL.FE.IN,9696396
Sri Lanka,LKA,1999,"Population, female",SP.POP.TOTL.FE.IN,9510762
Sri Lanka,LKA,1998,"Population, female",SP.POP.TOTL.FE.IN,9324634
Sri Lanka,LKA,1997,"Population, female",SP.POP.TOTL.FE.IN,9139189
Sri Lanka,LKA,1996,"Population, female",SP.POP.TOTL.FE.IN,8956318
Sri Lanka,LKA,1995,"Population, female",SP.POP.TOTL.FE.IN,8774765
Sri Lanka,LKA,1994,"Population, female",SP.POP.TOTL.FE.IN,8619165
Sri Lanka,LKA,1993,"Population, female",SP.POP.TOTL.FE.IN,8482369
Sri Lanka,LKA,1992,"Population, female",SP.POP.TOTL.FE.IN,8326829
Sri Lanka,LKA,1991,"Population, female",SP.POP.TOTL.FE.IN,8181802
Sri Lanka,LKA,1990,"Population, female",SP.POP.TOTL.FE.IN,8107291
Sri Lanka,LKA,1989,"Population, female",SP.POP.TOTL.FE.IN,8041355
Sri Lanka,LKA,1988,"Population, female",SP.POP.TOTL.FE.IN,7942750
Sri Lanka,LKA,1987,"Population, female",SP.POP.TOTL.FE.IN,7850303
Sri Lanka,LKA,1986,"Population, female",SP.POP.TOTL.FE.IN,7747100
Sri Lanka,LKA,1985,"Population, female",SP.POP.TOTL.FE.IN,7643805
Sri Lanka,LKA,1984,"Population, female",SP.POP.TOTL.FE.IN,7583749
Sri Lanka,LKA,1983,"Population, female",SP.POP.TOTL.FE.IN,7549315
Sri Lanka,LKA,1982,"Population, female",SP.POP.TOTL.FE.IN,7491386
Sri Lanka,LKA,1981,"Population, female",SP.POP.TOTL.FE.IN,7391889
Sri Lanka,LKA,1980,"Population, female",SP.POP.TOTL.FE.IN,7260792
Sri Lanka,LKA,1979,"Population, female",SP.POP.TOTL.FE.IN,7121439
Sri Lanka,LKA,1978,"Population, female",SP.POP.TOTL.FE.IN,6981583
Sri Lanka,LKA,1977,"Population, female",SP.POP.TOTL.FE.IN,6845975
Sri Lanka,LKA,1976,"Population, female",SP.POP.TOTL.FE.IN,6714302
Sri Lanka,LKA,1975,"Population, female",SP.POP.TOTL.FE.IN,6584958
Sri Lanka,LKA,1974,"Population, female",SP.POP.TOTL.FE.IN,6457834
Sri Lanka,LKA,1973,"Population, female",SP.POP.TOTL.FE.IN,6330127
Sri Lanka,LKA,1972,"Population, female",SP.POP.TOTL.FE.IN,6199187
Sri Lanka,LKA,1971,"Population, female",SP.POP.TOTL.FE.IN,6065355
Sri Lanka,LKA,1970,"Population, female",SP.POP.TOTL.FE.IN,5927883
Sri Lanka,LKA,1969,"Population, female",SP.POP.TOTL.FE.IN,5786507
Sri Lanka,LKA,1968,"Population, female",SP.POP.TOTL.FE.IN,5642837
Sri Lanka,LKA,1967,"Population, female",SP.POP.TOTL.FE.IN,5498608
Sri Lanka,LKA,1966,"Population, female",SP.POP.TOTL.FE.IN,5357019
Sri Lanka,LKA,1965,"Population, female",SP.POP.TOTL.FE.IN,5218637
Sri Lanka,LKA,1964,"Population, female",SP.POP.TOTL.FE.IN,5082000
Sri Lanka,LKA,1963,"Population, female",SP.POP.TOTL.FE.IN,4948021
Sri Lanka,LKA,1962,"Population, female",SP.POP.TOTL.FE.IN,4817581
Sri Lanka,LKA,1961,"Population, female",SP.POP.TOTL.FE.IN,4690546
Sri Lanka,LKA,1960,"Population, female",SP.POP.TOTL.FE.IN,4566552
Sri Lanka,LKA,2023,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.6105287668691
Sri Lanka,LKA,2022,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5987784522551
Sri Lanka,LKA,2021,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.58537049525
Sri Lanka,LKA,2020,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5728040565547
Sri Lanka,LKA,2019,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5619183124949
Sri Lanka,LKA,2018,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5488594249516
Sri Lanka,LKA,2017,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5339928127746
Sri Lanka,LKA,2016,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5194581003353
Sri Lanka,LKA,2015,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5048639503477
Sri Lanka,LKA,2014,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4899438708681
Sri Lanka,LKA,2013,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4762186389628
Sri Lanka,LKA,2012,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4628977020998
Sri Lanka,LKA,2011,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.40639404508
Sri Lanka,LKA,2010,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.2996328527552
Sri Lanka,LKA,2009,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.1766567246901
Sri Lanka,LKA,2008,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.0502643366174
Sri Lanka,LKA,2007,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.9340640706169
Sri Lanka,LKA,2006,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.8257424636324
Sri Lanka,LKA,2005,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.7234230770829
Sri Lanka,LKA,2004,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.6241211620738
Sri Lanka,LKA,2003,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.522110543747
Sri Lanka,LKA,2002,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4147532494601
Sri Lanka,LKA,2001,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.3223052717088
Sri Lanka,LKA,2000,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.2584816276366
Sri Lanka,LKA,1999,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.2026737778791
Sri Lanka,LKA,1998,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.1432162599673
Sri Lanka,LKA,1997,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.0826903430097
Sri Lanka,LKA,1996,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.0212733659357
Sri Lanka,LKA,1995,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.9586172154775
Sri Lanka,LKA,1994,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.8916314772138
Sri Lanka,LKA,1993,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.820332742117
Sri Lanka,LKA,1992,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.7442393440627
Sri Lanka,LKA,1991,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.6608600738327
Sri Lanka,LKA,1990,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.5784242344484
Sri Lanka,LKA,1989,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.4896592657218
Sri Lanka,LKA,1988,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.3994478755361
Sri Lanka,LKA,1987,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.3215563447817
Sri Lanka,LKA,1986,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.246541455651
Sri Lanka,LKA,1985,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.1747894417413
Sri Lanka,LKA,1984,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.111632219929
Sri Lanka,LKA,1983,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.0572198797892
Sri Lanka,LKA,1982,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.006333469117
Sri Lanka,LKA,1981,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.9548071203293
Sri Lanka,LKA,1980,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.9008938189143
Sri Lanka,LKA,1979,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.8451786964196
Sri Lanka,LKA,1978,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.7877047640664
Sri Lanka,LKA,1977,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.7279821993454
Sri Lanka,LKA,1976,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.6657564535581
Sri Lanka,LKA,1975,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.6011237891434
Sri Lanka,LKA,1974,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.5343679581364
Sri Lanka,LKA,1973,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.4661795543283
Sri Lanka,LKA,1972,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.3963446599535
Sri Lanka,LKA,1971,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.3221677019673
Sri Lanka,LKA,1970,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.2447296394352
Sri Lanka,LKA,1969,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.1652728178802
Sri Lanka,LKA,1968,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.0810726708934
Sri Lanka,LKA,1967,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.9920581838926
Sri Lanka,LKA,1966,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.8992579441447
Sri Lanka,LKA,1965,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.8030020248302
Sri Lanka,LKA,1964,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.7030986175676
Sri Lanka,LKA,1963,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.5998264556942
Sri Lanka,LKA,1962,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.4930780064264
Sri Lanka,LKA,1961,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.3822534013013
Sri Lanka,LKA,1960,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,47.2659987088813
Sri Lanka,LKA,2023,"Population, male",SP.POP.TOTL.MA.IN,10663588
Sri Lanka,LKA,2022,"Population, male",SP.POP.TOTL.MA.IN,10735875
Sri Lanka,LKA,2021,"Population, male",SP.POP.TOTL.MA.IN,10726745
Sri Lanka,LKA,2020,"Population, male",SP.POP.TOTL.MA.IN,10614757
Sri Lanka,LKA,2019,"Population, male",SP.POP.TOTL.MA.IN,10560955
Sri Lanka,LKA,2018,"Population, male",SP.POP.TOTL.MA.IN,10499362
Sri Lanka,LKA,2017,"Population, male",SP.POP.TOTL.MA.IN,10393051
Sri Lanka,LKA,2016,"Population, male",SP.POP.TOTL.MA.IN,10282238
Sri Lanka,LKA,2015,"Population, male",SP.POP.TOTL.MA.IN,10169430
Sri Lanka,LKA,2014,"Population, male",SP.POP.TOTL.MA.IN,10079419
Sri Lanka,LKA,2013,"Population, male",SP.POP.TOTL.MA.IN,9988620
Sri Lanka,LKA,2012,"Population, male",SP.POP.TOTL.MA.IN,10275041
Sri Lanka,LKA,2011,"Population, male",SP.POP.TOTL.MA.IN,10209054
Sri Lanka,LKA,2010,"Population, male",SP.POP.TOTL.MA.IN,10168193
Sri Lanka,LKA,2009,"Population, male",SP.POP.TOTL.MA.IN,10133986
Sri Lanka,LKA,2008,"Population, male",SP.POP.TOTL.MA.IN,10098026
Sri Lanka,LKA,2007,"Population, male",SP.POP.TOTL.MA.IN,10054859
Sri Lanka,LKA,2006,"Population, male",SP.POP.TOTL.MA.IN,10008147
Sri Lanka,LKA,2005,"Population, male",SP.POP.TOTL.MA.IN,9962011
Sri Lanka,LKA,2004,"Population, male",SP.POP.TOTL.MA.IN,9918432
Sri Lanka,LKA,2003,"Population, male",SP.POP.TOTL.MA.IN,9871592
Sri Lanka,LKA,2002,"Population, male",SP.POP.TOTL.MA.IN,9820731
Sri Lanka,LKA,2001,"Population, male",SP.POP.TOTL.MA.IN,9737008
Sri Lanka,LKA,2000,"Population, male",SP.POP.TOTL.MA.IN,9596658
Sri Lanka,LKA,1999,"Population, male",SP.POP.TOTL.MA.IN,9433969
Sri Lanka,LKA,1998,"Population, male",SP.POP.TOTL.MA.IN,9271369
Sri Lanka,LKA,1997,"Population, male",SP.POP.TOTL.MA.IN,9109011
Sri Lanka,LKA,1996,"Population, male",SP.POP.TOTL.MA.IN,8948700
Sri Lanka,LKA,1995,"Population, male",SP.POP.TOTL.MA.IN,8789303
Sri Lanka,LKA,1994,"Population, male",SP.POP.TOTL.MA.IN,8656608
Sri Lanka,LKA,1993,"Population, male",SP.POP.TOTL.MA.IN,8543549
Sri Lanka,LKA,1992,"Population, male",SP.POP.TOTL.MA.IN,8412455
Sri Lanka,LKA,1991,"Population, male",SP.POP.TOTL.MA.IN,8293552
Sri Lanka,LKA,1990,"Population, male",SP.POP.TOTL.MA.IN,8245167
Sri Lanka,LKA,1989,"Population, male",SP.POP.TOTL.MA.IN,8207202
Sri Lanka,LKA,1988,"Population, male",SP.POP.TOTL.MA.IN,8135871
Sri Lanka,LKA,1987,"Population, male",SP.POP.TOTL.MA.IN,8066273
Sri Lanka,LKA,1986,"Population, male",SP.POP.TOTL.MA.IN,7984156
